take_uid,object_name,src_camera,dest_camera,frame,experiment,vlm_model,vlm_output,vlm_reprompted,vlm_reprompt_reason,src_mask_area,vlm_growth_threshold,vlm_movement_threshold,src_move_x_ratio,src_move_y_ratio,iou,ba,ca,le,obj_rel_area,obj_dist_center,obj_size_cat,obj_is_peripheral
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Scissors_0,aria03_214-1,cam03,11490,EXP-B,qwen3.5:35b,unknown object,True,growth,10172,0.2,0.2,0.05995989322971574,0.17262581078548103,0.0,0.0,0.0,1.0,0.0006319926697530864,0.3266701912692137,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Scissors_0,aria03_214-1,cam03,11490,EXP-C,qwen3.5:35b,black induction cooktop,True,growth,10172,0.2,0.2,0.05995989322971574,0.17262581078548103,0.0,0.0,0.0,1.0,0.0006319926697530864,0.3266701912692137,small,False
8671219e-79fe-487b-b62e-0bc080088127,cinnamon container_0,aria03_214-1,cam01,7290,EXP-A,qwen3.5:35b,red fire extinguisher,False,reuse,14734,0.2,0.2,0.03413676174630418,0.001735149031979688,0.0,0.0,0.0,1.0,0.001648341049382716,0.14676723554096807,small,False
8671219e-79fe-487b-b62e-0bc080088127,cinnamon container_0,aria03_214-1,cam01,7290,EXP-B,qwen3.5:35b,unknown object,False,reuse,14734,0.2,0.2,0.03413676174630418,0.001735149031979688,0.0,0.0,0.0,1.0,0.001648341049382716,0.14676723554096807,small,False
8671219e-79fe-487b-b62e-0bc080088127,cinnamon container_0,aria03_214-1,cam01,7290,EXP-C,qwen3.5:35b,unknown object,False,reuse,14734,0.2,0.2,0.03413676174630418,0.001735149031979688,0.0,0.0,0.0,1.0,0.001648341049382716,0.14676723554096807,small,False
b5793959-4dbe-4d2c-b036-47e4be38743a,Red spatula_0,aria04_214-1,cam01,25230,EXP-A,qwen3.5:35b,red bag,False,reuse,7612,0.2,0.2,0.08040085734011077,0.19934312269507679,0.0,0.0,0.0,1.0,8.391203703703703e-05,0.5743275139705999,small,True
b5793959-4dbe-4d2c-b036-47e4be38743a,Red spatula_0,aria04_214-1,cam01,25230,EXP-B,qwen3.5:35b,red bag,False,reuse,7612,0.2,0.2,0.08040085734011077,0.19934312269507679,0.0,0.0,0.0,1.0,8.391203703703703e-05,0.5743275139705999,small,True
b5793959-4dbe-4d2c-b036-47e4be38743a,Red spatula_0,aria04_214-1,cam01,25230,EXP-C,qwen3.5:35b,unknown object,False,reuse,7612,0.2,0.2,0.08040085734011077,0.19934312269507679,0.0,0.0,0.0,1.0,8.391203703703703e-05,0.5743275139705999,small,True
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,17430,EXP-A,qwen3.5:35b,orange carrot,True,growth,10001,0.2,0.2,0.03185758463606439,0.16086854913857287,0.0,0.0,0.0,1.0,0.0016384548611111111,0.262556044978874,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,17430,EXP-B,qwen3.5:35b,orange carrot,True,growth,10001,0.2,0.2,0.03185758463606439,0.16086854913857287,0.0,0.0,0.0,1.0,0.0016384548611111111,0.262556044978874,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,17430,EXP-C,qwen3.5:35b,orange carrot,True,growth,10001,0.2,0.2,0.03185758463606439,0.16086854913857287,0.0,0.0,0.0,1.0,0.0016384548611111111,0.262556044978874,small,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,clear plastic container_0,aria03_214-1,cam04,33960,EXP-A,qwen3.5:35b,green cutting board,True,movement,860,0.2,0.2,0.298427198044439,0.5549763072372921,0.0,0.0,0.0,1.0,0.005938826195987654,0.4133117787802837,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,clear plastic container_0,aria03_214-1,cam04,33960,EXP-B,qwen3.5:35b,unknown object,True,movement,860,0.2,0.2,0.298427198044439,0.5549763072372921,0.0,0.0,0.0,1.0,0.005938826195987654,0.4133117787802837,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,clear plastic container_0,aria03_214-1,cam04,33960,EXP-C,qwen3.5:35b,blue grater,True,movement,860,0.2,0.2,0.298427198044439,0.5549763072372921,0.0,0.0,0.0,1.0,0.005938826195987654,0.4133117787802837,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,23670,EXP-A,qwen3.5:35b,orange carrots,False,reuse,35955,0.2,0.2,0.04697380184288265,0.027659238770972972,0.13513513513513514,0.5675675675675675,0.0,0.010768126346015794,0.012444179205246913,0.298011694406468,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,23670,EXP-B,qwen3.5:35b,unknown object,False,reuse,35955,0.2,0.2,0.04697380184288265,0.027659238770972972,0.0,0.0,0.0,1.0,0.012444179205246913,0.298011694406468,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,23670,EXP-C,qwen3.5:35b,unknown object,False,reuse,35955,0.2,0.2,0.04697380184288265,0.027659238770972972,0.0,0.0,0.0,1.0,0.012444179205246913,0.298011694406468,medium,False
e52bd93e-021f-4208-aa02-ad1e64c03399,CPR dummy,aria02_214-1,cam04,780,EXP-A,qwen3.5:35b,unknown object,True,cold_start,133090,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.010178674768518518,0.1620892391385513,medium,False
e52bd93e-021f-4208-aa02-ad1e64c03399,CPR dummy,aria02_214-1,cam04,780,EXP-B,qwen3.5:35b,blue bag,True,cold_start,133090,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.010178674768518518,0.1620892391385513,medium,False
e52bd93e-021f-4208-aa02-ad1e64c03399,CPR dummy,aria02_214-1,cam04,780,EXP-C,qwen3.5:35b,beige CPR manikin,True,cold_start,133090,0.2,0.2,0.0,0.0,0.9294181034482759,0.9749609983575926,0.1991869918699187,0.0007347002871500359,0.010178674768518518,0.1620892391385513,medium,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,13740,EXP-A,qwen3.5:35b,unknown object,True,movement,4446,0.2,0.2,0.2911146099879653,0.002343827590538164,0.0,0.0,0.0,1.0,0.00039773823302469136,0.43768264090303943,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,13740,EXP-B,qwen3.5:35b,red bottle,True,movement,4446,0.2,0.2,0.2911146099879653,0.002343827590538164,0.0,0.0,0.0,1.0,0.00039773823302469136,0.43768264090303943,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,13740,EXP-C,qwen3.5:35b,red carton,True,movement,4446,0.2,0.2,0.2911146099879653,0.002343827590538164,0.0,0.0,0.0,1.0,0.00039773823302469136,0.43768264090303943,small,False
82587f1a-a75d-4462-8971-b62b5c3a633e,basketball,aria01_214-1,cam04,600,EXP-A,qwen3.5:35b,unknown object,True,cold_start,23820,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00044367283950617285,0.1870138368966254,small,False
82587f1a-a75d-4462-8971-b62b5c3a633e,basketball,aria01_214-1,cam04,600,EXP-B,qwen3.5:35b,red basketball hoop,True,cold_start,23820,0.2,0.2,0.0,0.0,0.1261180679785331,0.9476965746196397,0.05625,0.0027397029791816226,0.00044367283950617285,0.1870138368966254,small,False
82587f1a-a75d-4462-8971-b62b5c3a633e,basketball,aria01_214-1,cam04,600,EXP-C,qwen3.5:35b,red backboard,True,cold_start,23820,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00044367283950617285,0.1870138368966254,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Fine Mesh Strainer_0,aria03_214-1,cam03,7800,EXP-A,qwen3.5:35b,unknown object,False,reuse,13842,0.2,0.2,0.19031685620967706,0.03273185381885657,0.0,0.0,0.0,1.0,0.003855251736111111,0.39832863110256184,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Fine Mesh Strainer_0,aria03_214-1,cam03,7800,EXP-B,qwen3.5:35b,white cup,False,reuse,13842,0.2,0.2,0.19031685620967706,0.03273185381885657,0.0,0.0,0.0,1.0,0.003855251736111111,0.39832863110256184,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Fine Mesh Strainer_0,aria03_214-1,cam03,7800,EXP-C,qwen3.5:35b,red packet,False,reuse,13842,0.2,0.2,0.19031685620967706,0.03273185381885657,0.0,0.0,0.0,1.0,0.003855251736111111,0.39832863110256184,small,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,clear plastic container_0,aria03_214-1,cam04,30570,EXP-A,qwen3.5:35b,green cutting board,False,reuse,2166,0.2,0.2,0.09150319192781385,0.06330896958984612,0.0,0.0,0.0,1.0,0.005938826195987654,0.4133117787802837,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,clear plastic container_0,aria03_214-1,cam04,30570,EXP-B,qwen3.5:35b,unknown object,False,reuse,2166,0.2,0.2,0.09150319192781385,0.06330896958984612,0.0,0.0,0.0,1.0,0.005938826195987654,0.4133117787802837,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,clear plastic container_0,aria03_214-1,cam04,30570,EXP-C,qwen3.5:35b,blue grater,False,reuse,2166,0.2,0.2,0.09150319192781385,0.06330896958984612,0.0,0.0,0.0,1.0,0.005938826195987654,0.4133117787802837,medium,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,5430,EXP-A,qwen3.5:35b,unknown object,True,growth+movement,11425,0.2,0.2,0.26992720856799735,0.06687993930839144,0.0,0.0,0.0,1.0,0.0005480806327160494,0.3505576453761615,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,5430,EXP-B,qwen3.5:35b,red triangle,True,growth+movement,11425,0.2,0.2,0.26992720856799735,0.06687993930839144,0.0,0.0,0.0,1.0,0.0005480806327160494,0.3505576453761615,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,5430,EXP-C,qwen3.5:35b,white measuring cup,True,growth+movement,11425,0.2,0.2,0.26992720856799735,0.06687993930839144,0.0,0.0,0.0,1.0,0.0005480806327160494,0.3505576453761615,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,steel handle knife_0,aria01_214-1,cam01,9900,EXP-A,qwen3.5:35b,unknown object,True,movement,7549,0.2,0.2,0.7665799627827089,0.08380369838456282,0.0,0.0,0.0,1.0,0.0003460165895061728,0.1723362540755884,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,steel handle knife_0,aria01_214-1,cam01,9900,EXP-B,qwen3.5:35b,white paper towel,True,movement,7549,0.2,0.2,0.7665799627827089,0.08380369838456282,0.0,0.0,0.0,1.0,0.0003460165895061728,0.1723362540755884,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,steel handle knife_0,aria01_214-1,cam01,9900,EXP-C,qwen3.5:35b,unknown object,True,movement,7549,0.2,0.2,0.7665799627827089,0.08380369838456282,0.0,0.0,0.0,1.0,0.0003460165895061728,0.1723362540755884,small,False
9365a457-db04-4e11-981f-92a95cda4ce4,Test Device_0,aria01_214-1,cam01,5160,EXP-A,qwen3.5:35b,unknown object,True,cold_start,1566,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0007277199074074074,0.24924636107402992,small,False
9365a457-db04-4e11-981f-92a95cda4ce4,Test Device_0,aria01_214-1,cam01,5160,EXP-B,qwen3.5:35b,white phone,True,cold_start,1566,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0007277199074074074,0.24924636107402992,small,False
9365a457-db04-4e11-981f-92a95cda4ce4,Test Device_0,aria01_214-1,cam01,5160,EXP-C,qwen3.5:35b,unknown object,True,cold_start,1566,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0007277199074074074,0.24924636107402992,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,13290,EXP-A,qwen3.5:35b,unknown object,False,reuse,926,0.2,0.2,0.07358585788470128,0.17216256955958348,0.0,0.0,0.0,1.0,0.00039773823302469136,0.43768264090303943,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,13290,EXP-B,qwen3.5:35b,red triangle,False,reuse,926,0.2,0.2,0.07358585788470128,0.17216256955958348,0.0,0.0,0.0,1.0,0.00039773823302469136,0.43768264090303943,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,13290,EXP-C,qwen3.5:35b,white measuring cup,False,reuse,926,0.2,0.2,0.07358585788470128,0.17216256955958348,0.0,0.0,0.0,1.0,0.00039773823302469136,0.43768264090303943,small,False
8acb2112-465c-4088-b502-65fd9704dd77,oyster sauce bottle_0,aria01_214-1,gp03,13680,EXP-A,qwen3.5:35b,red jar,True,movement,7902,0.2,0.2,0.31221153120699385,0.1876359192451704,0.0,0.0,0.0,1.0,0.0002999614197530864,0.18022451988617688,small,False
8acb2112-465c-4088-b502-65fd9704dd77,oyster sauce bottle_0,aria01_214-1,gp03,13680,EXP-B,qwen3.5:35b,unknown object,True,movement,7902,0.2,0.2,0.31221153120699385,0.1876359192451704,0.0,0.0,0.0,1.0,0.0002999614197530864,0.18022451988617688,small,False
8acb2112-465c-4088-b502-65fd9704dd77,oyster sauce bottle_0,aria01_214-1,gp03,13680,EXP-C,qwen3.5:35b,unknown object,True,movement,7902,0.2,0.2,0.31221153120699385,0.1876359192451704,0.0,0.0,0.0,1.0,0.0002999614197530864,0.18022451988617688,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,Skillet_0,aria01_214-1,cam01,840,EXP-A,qwen3.5:35b,white egg,True,movement,57394,0.2,0.2,0.22450991545393129,0.08217290982886646,0.0,0.0,0.0,1.0,0.002784770447530864,0.14111436070594394,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,Skillet_0,aria01_214-1,cam01,840,EXP-B,qwen3.5:35b,white egg,True,movement,57394,0.2,0.2,0.22450991545393129,0.08217290982886646,0.0,0.0,0.0,1.0,0.002784770447530864,0.14111436070594394,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,Skillet_0,aria01_214-1,cam01,840,EXP-C,qwen3.5:35b,white egg,True,movement,57394,0.2,0.2,0.22450991545393129,0.08217290982886646,0.0,0.0,0.0,1.0,0.002784770447530864,0.14111436070594394,small,False
8acb2112-465c-4088-b502-65fd9704dd77,glass mug_0,aria01_214-1,gp04,18870,EXP-A,qwen3.5:35b,unknown object,True,movement,4256,0.2,0.2,0.4505485686180966,0.18653787142946812,0.0,0.0,0.0,1.0,0.00042631172839506173,0.2877971242678835,small,False
8acb2112-465c-4088-b502-65fd9704dd77,glass mug_0,aria01_214-1,gp04,18870,EXP-B,qwen3.5:35b,unknown object,True,movement,4256,0.2,0.2,0.4505485686180966,0.18653787142946812,0.0,0.0,0.0,1.0,0.00042631172839506173,0.2877971242678835,small,False
8acb2112-465c-4088-b502-65fd9704dd77,glass mug_0,aria01_214-1,gp04,18870,EXP-C,qwen3.5:35b,unknown object,True,movement,4256,0.2,0.2,0.4505485686180966,0.18653787142946812,0.0,0.0,0.0,1.0,0.00042631172839506173,0.2877971242678835,small,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,6570,EXP-A,qwen3.5:35b,red bottle cap,True,growth+movement,81438,0.2,0.2,0.2669107612669624,0.27356138183709805,0.0,0.0,0.0,1.0,0.016861738040123458,0.3526698953053494,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,6570,EXP-B,qwen3.5:35b,unknown object,True,growth+movement,81438,0.2,0.2,0.2669107612669624,0.27356138183709805,0.0,0.0,0.0,1.0,0.016861738040123458,0.3526698953053494,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,6570,EXP-C,qwen3.5:35b,unknown object,True,growth+movement,81438,0.2,0.2,0.2669107612669624,0.27356138183709805,0.0,0.0,0.0,1.0,0.016861738040123458,0.3526698953053494,medium,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,15510,EXP-A,qwen3.5:35b,unknown object,True,movement,71,0.2,0.2,0.5193897611742332,0.10147069713652995,0.0,0.0,0.0,1.0,0.0005479600694444444,0.26245447390196686,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,15510,EXP-B,qwen3.5:35b,white paper,True,movement,71,0.2,0.2,0.5193897611742332,0.10147069713652995,0.0,0.0,0.0,1.0,0.0005479600694444444,0.26245447390196686,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,15510,EXP-C,qwen3.5:35b,white recipe,True,movement,71,0.2,0.2,0.5193897611742332,0.10147069713652995,0.0,0.0,0.0,1.0,0.0005479600694444444,0.26245447390196686,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,cilantro pack_0,aria04_214-1,cam01,25950,EXP-A,qwen3.5:35b,red bell pepper,False,reuse,11965,0.2,0.2,0.0018215129489886099,0.07371543637265637,0.0,0.0,0.0,1.0,0.0003443287037037037,0.19033800728623573,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,cilantro pack_0,aria04_214-1,cam01,25950,EXP-B,qwen3.5:35b,orange carrot,False,reuse,11965,0.2,0.2,0.0018215129489886099,0.07371543637265637,0.0,0.0,0.0,1.0,0.0003443287037037037,0.19033800728623573,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,cilantro pack_0,aria04_214-1,cam01,25950,EXP-C,qwen3.5:35b,orange carrot,False,reuse,11965,0.2,0.2,0.0018215129489886099,0.07371543637265637,0.0,0.0,0.0,1.0,0.0003443287037037037,0.19033800728623573,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,8580,EXP-A,qwen3.5:35b,orange carrot,False,reuse,4319,0.2,0.2,0.13486772311199113,0.11960710262673668,0.0,0.0,0.0,1.0,0.001824001736111111,0.05483657965875335,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,8580,EXP-B,qwen3.5:35b,orange carrot,False,reuse,4319,0.2,0.2,0.13486772311199113,0.11960710262673668,0.0,0.0,0.0,1.0,0.001824001736111111,0.05483657965875335,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,8580,EXP-C,qwen3.5:35b,unknown object,False,reuse,4319,0.2,0.2,0.13486772311199113,0.11960710262673668,0.0,0.0,0.0,1.0,0.001824001736111111,0.05483657965875335,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,12420,EXP-A,qwen3.5:35b,blue pasta box,True,growth+movement,33199,0.2,0.2,0.2733780539535036,0.16047516815480847,0.0,0.0,0.0,1.0,0.0011928530092592592,0.13016267086031316,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,12420,EXP-B,qwen3.5:35b,blue pasta box,True,growth+movement,33199,0.2,0.2,0.2733780539535036,0.16047516815480847,0.0,0.0,0.0,1.0,0.0011928530092592592,0.13016267086031316,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,12420,EXP-C,qwen3.5:35b,blue box,True,growth+movement,33199,0.2,0.2,0.2733780539535036,0.16047516815480847,0.0,0.0,0.0,1.0,0.0011928530092592592,0.13016267086031316,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,Stainless Steel Spatula_0,aria01_214-1,cam01,7410,EXP-A,qwen3.5:35b,unknown object,True,cold_start,11220,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0022235484182098766,0.13922984471506147,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,Stainless Steel Spatula_0,aria01_214-1,cam01,7410,EXP-B,qwen3.5:35b,silver plate,True,cold_start,11220,0.2,0.2,0.0,0.0,0.18665219750406944,0.714339403336045,0.051685393258426963,0.004203495154343144,0.0022235484182098766,0.13922984471506147,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,Stainless Steel Spatula_0,aria01_214-1,cam01,7410,EXP-C,qwen3.5:35b,silver plate,True,cold_start,11220,0.2,0.2,0.0,0.0,0.18665219750406944,0.714339403336045,0.051685393258426963,0.004203495154343144,0.0022235484182098766,0.13922984471506147,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,13140,EXP-A,qwen3.5:35b,red spice jar,True,growth,41133,0.2,0.2,0.14478321641773848,0.12248335490406377,0.0,0.0,0.0,1.0,0.0007459249614197531,0.1388098800217157,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,13140,EXP-B,qwen3.5:35b,white container,True,growth,41133,0.2,0.2,0.14478321641773848,0.12248335490406377,0.0,0.0,0.0,1.0,0.0007459249614197531,0.1388098800217157,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,13140,EXP-C,qwen3.5:35b,white bowl,True,growth,41133,0.2,0.2,0.14478321641773848,0.12248335490406377,0.0,0.0,0.0,1.0,0.0007459249614197531,0.1388098800217157,small,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,Dark soy sauce bottle _0,aria01_214-1,cam02,7950,EXP-A,qwen3.5:35b,unknown object,True,cold_start,7280,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.01878074363425926,0.3486728149432273,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,Dark soy sauce bottle _0,aria01_214-1,cam02,7950,EXP-B,qwen3.5:35b,unknown object,True,cold_start,7280,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.01878074363425926,0.3486728149432273,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,Dark soy sauce bottle _0,aria01_214-1,cam02,7950,EXP-C,qwen3.5:35b,black spatula,True,cold_start,7280,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.01878074363425926,0.3486728149432273,medium,False
5d4abe32-590d-470d-8fd1-4585833afaad,wooden chopping board_0,aria02_214-1,cam01,1440,EXP-A,qwen3.5:35b,red red bell pepper,True,growth+movement,371352,0.2,0.2,0.006735399080465418,0.3514896424070224,0.0,0.0,0.0,1.0,0.02608205536265432,0.18492783048350636,medium,False
5d4abe32-590d-470d-8fd1-4585833afaad,wooden chopping board_0,aria02_214-1,cam01,1440,EXP-B,qwen3.5:35b,orange carrot,True,growth+movement,371352,0.2,0.2,0.006735399080465418,0.3514896424070224,0.0,0.0,0.0,1.0,0.02608205536265432,0.18492783048350636,medium,False
5d4abe32-590d-470d-8fd1-4585833afaad,wooden chopping board_0,aria02_214-1,cam01,1440,EXP-C,qwen3.5:35b,orange carrot,True,growth+movement,371352,0.2,0.2,0.006735399080465418,0.3514896424070224,0.0,0.0,0.0,1.0,0.02608205536265432,0.18492783048350636,medium,False
41e70872-13dc-45e3-82b4-4cbe58d952da,stainless bowl_0,aria01_214-1,cam01,4710,EXP-A,qwen3.5:35b,unknown object,True,growth+movement,17468,0.2,0.2,0.4479422120557335,0.16479496586153933,0.0,0.0,0.0,1.0,0.008593508873456791,0.27108959783152775,medium,False
41e70872-13dc-45e3-82b4-4cbe58d952da,stainless bowl_0,aria01_214-1,cam01,4710,EXP-B,qwen3.5:35b,silver bowl,True,growth+movement,17468,0.2,0.2,0.4479422120557335,0.16479496586153933,0.0,0.0,0.0,1.0,0.008593508873456791,0.27108959783152775,medium,False
41e70872-13dc-45e3-82b4-4cbe58d952da,stainless bowl_0,aria01_214-1,cam01,4710,EXP-C,qwen3.5:35b,white container,True,growth+movement,17468,0.2,0.2,0.4479422120557335,0.16479496586153933,0.0,0.0,0.0,1.0,0.008593508873456791,0.27108959783152775,medium,False
d6706cac-3a65-411f-b9e2-cf7245305fbe,test device package_0,aria01_214-1,cam03,3870,EXP-A,qwen3.5:35b,unknown object,True,cold_start,7848,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00042848186728395064,0.38456704211736226,small,False
d6706cac-3a65-411f-b9e2-cf7245305fbe,test device package_0,aria01_214-1,cam03,3870,EXP-B,qwen3.5:35b,white packet,True,cold_start,7848,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00042848186728395064,0.38456704211736226,small,False
d6706cac-3a65-411f-b9e2-cf7245305fbe,test device package_0,aria01_214-1,cam03,3870,EXP-C,qwen3.5:35b,unknown object,True,cold_start,7848,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00042848186728395064,0.38456704211736226,small,False
b64755de-fc1c-4e36-a862-04e4c34a2dfa,basketball,aria02_214-1,cam04,780,EXP-A,qwen3.5:35b,unknown object,True,cold_start,45082,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.001205150462962963,0.5973470996497313,small,True
b64755de-fc1c-4e36-a862-04e4c34a2dfa,basketball,aria02_214-1,cam04,780,EXP-B,qwen3.5:35b,red basketball hoop,True,cold_start,45082,0.2,0.2,0.0,0.0,0.08514851485148515,0.6491750207156625,0.04523809523809524,0.0038866206030150753,0.001205150462962963,0.5973470996497313,small,True
b64755de-fc1c-4e36-a862-04e4c34a2dfa,basketball,aria02_214-1,cam04,780,EXP-C,qwen3.5:35b,orange basketball,True,cold_start,45082,0.2,0.2,0.0,0.0,0.5341296928327645,0.8654324076401567,0.021739130434782608,0.0007655464824120603,0.001205150462962963,0.5973470996497313,small,True
4a10d608-6712-4f08-aa69-1cfd4541dd6c,cooking ingredient bowl_0,aria01_214-1,cam02,11550,EXP-A,qwen3.5:35b,unknown object,True,movement,16470,0.2,0.2,0.7509667814826521,0.054095098858844004,0.0,0.0,0.0,1.0,0.0063544077932098765,0.15665873298775437,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,cooking ingredient bowl_0,aria01_214-1,cam02,11550,EXP-B,qwen3.5:35b,black frying pan,True,movement,16470,0.2,0.2,0.7509667814826521,0.054095098858844004,0.0,0.0,0.0,1.0,0.0063544077932098765,0.15665873298775437,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,cooking ingredient bowl_0,aria01_214-1,cam02,11550,EXP-C,qwen3.5:35b,black frying pan,True,movement,16470,0.2,0.2,0.7509667814826521,0.054095098858844004,0.0,0.0,0.0,1.0,0.0063544077932098765,0.15665873298775437,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,electric water jug_0,aria01_214-1,cam02,4860,EXP-A,qwen3.5:35b,unknown object,True,cold_start,29326,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.01022412712191358,0.21226757384622,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,electric water jug_0,aria01_214-1,cam02,4860,EXP-B,qwen3.5:35b,black bottle,True,cold_start,29326,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.01022412712191358,0.21226757384622,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,electric water jug_0,aria01_214-1,cam02,4860,EXP-C,qwen3.5:35b,black frying pan,True,cold_start,29326,0.2,0.2,0.0,0.0,0.0005639839828548869,0.48140896455952276,0.007524454477050414,0.04969322056712132,0.01022412712191358,0.21226757384622,medium,False
